spectrum_id,model,pool,rank,reciprocal_rank,hit_at_1,hit_at_5,seen_in_axis2,adduct,n_peaks
105,fine_tuned,closed,62,0.016129032258064516,False,False,True,[M+NH4]+,4
105,fine_tuned,open,779,0.0012836970474967907,False,False,True,[M+NH4]+,4
105,frozen,closed,66,0.015151515151515152,False,False,True,[M+NH4]+,4
105,frozen,open,1184,0.0008445945945945946,False,False,True,[M+NH4]+,4
106,fine_tuned,closed,465,0.002150537634408602,False,False,True,[M+NH4]+,22
106,fine_tuned,open,4920,0.0002032520325203252,False,False,True,[M+NH4]+,22
106,frozen,closed,104,0.009615384615384616,False,False,True,[M+NH4]+,22
106,frozen,open,1305,0.0007662835249042146,False,False,True,[M+NH4]+,22
107,fine_tuned,closed,1,1.0,True,True,True,[M+Na]+,6
107,fine_tuned,open,1,1.0,True,True,True,[M+Na]+,6
107,frozen,closed,310,0.0032258064516129032,False,False,True,[M+Na]+,6
107,frozen,open,1446,0.0006915629322268327,False,False,True,[M+Na]+,6
108,fine_tuned,closed,58,0.017241379310344827,False,False,False,[M-NH3+H]+,6
108,fine_tuned,open,152,0.006578947368421052,False,False,False,[M-NH3+H]+,6
108,frozen,closed,314,0.0031847133757961785,False,False,False,[M-NH3+H]+,6
108,frozen,open,1483,0.0006743088334457181,False,False,False,[M-NH3+H]+,6
109,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+H]+,2
109,fine_tuned,open,7,0.14285714285714285,False,False,True,[M+H]+,2
109,frozen,closed,403,0.0024813895781637717,False,False,True,[M+H]+,2
109,frozen,open,3261,0.00030665440049064706,False,False,True,[M+H]+,2
110,fine_tuned,closed,64,0.015625,False,False,True,[M+H]+,2
110,fine_tuned,open,176,0.005681818181818182,False,False,True,[M+H]+,2
110,frozen,closed,90,0.011111111111111112,False,False,True,[M+H]+,2
110,frozen,open,110,0.00909090909090909,False,False,True,[M+H]+,2
111,fine_tuned,closed,154,0.006493506493506494,False,False,True,[M+NH4]+,4
111,fine_tuned,open,176,0.005681818181818182,False,False,True,[M+NH4]+,4
111,frozen,closed,77,0.012987012987012988,False,False,True,[M+NH4]+,4
111,frozen,open,88,0.011363636363636364,False,False,True,[M+NH4]+,4
112,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,4
112,fine_tuned,open,1,1.0,True,True,True,[M+H]+,4
112,frozen,closed,1,1.0,True,True,True,[M+H]+,4
112,frozen,open,1,1.0,True,True,True,[M+H]+,4
114,fine_tuned,closed,403,0.0024813895781637717,False,False,False,[M+H]+,1
114,fine_tuned,open,2939,0.0003402517863218782,False,False,False,[M+H]+,1
114,frozen,closed,366,0.00273224043715847,False,False,False,[M+H]+,1
114,frozen,open,2577,0.00038804811796662784,False,False,False,[M+H]+,1
115,fine_tuned,closed,227,0.004405286343612335,False,False,True,[M+Na]+,1
115,fine_tuned,open,1469,0.0006807351940095302,False,False,True,[M+Na]+,1
115,frozen,closed,85,0.011764705882352941,False,False,True,[M+Na]+,1
115,frozen,open,2942,0.0003399048266485384,False,False,True,[M+Na]+,1
116,fine_tuned,closed,39,0.02564102564102564,False,False,True,[M-NH3+H]+,1
116,fine_tuned,open,92,0.010869565217391304,False,False,True,[M-NH3+H]+,1
116,frozen,closed,221,0.004524886877828055,False,False,True,[M-NH3+H]+,1
116,frozen,open,4391,0.0002277385561375541,False,False,True,[M-NH3+H]+,1
117,fine_tuned,closed,132,0.007575757575757576,False,False,False,[M+H]+,1
117,fine_tuned,open,510,0.00196078431372549,False,False,False,[M+H]+,1
117,frozen,closed,70,0.014285714285714285,False,False,False,[M+H]+,1
117,frozen,open,2669,0.0003746721618583739,False,False,False,[M+H]+,1
118,fine_tuned,closed,83,0.012048192771084338,False,False,True,[M+NH4]+,2
118,fine_tuned,open,84,0.011904761904761904,False,False,True,[M+NH4]+,2
118,frozen,closed,95,0.010526315789473684,False,False,True,[M+NH4]+,2
118,frozen,open,189,0.005291005291005291,False,False,True,[M+NH4]+,2
119,fine_tuned,closed,12,0.08333333333333333,False,False,True,[M-NH3+H]+,2
119,fine_tuned,open,44,0.022727272727272728,False,False,True,[M-NH3+H]+,2
119,frozen,closed,35,0.02857142857142857,False,False,True,[M-NH3+H]+,2
119,frozen,open,684,0.0014619883040935672,False,False,True,[M-NH3+H]+,2
120,fine_tuned,closed,69,0.014492753623188406,False,False,True,[M+Na]+,3
120,fine_tuned,open,69,0.014492753623188406,False,False,True,[M+Na]+,3
120,frozen,closed,438,0.00228310502283105,False,False,True,[M+Na]+,3
120,frozen,open,5126,0.00019508388607101054,False,False,True,[M+Na]+,3
121,fine_tuned,closed,6,0.16666666666666666,False,False,True,[M+H]+,6
121,fine_tuned,open,6,0.16666666666666666,False,False,True,[M+H]+,6
121,frozen,closed,12,0.08333333333333333,False,False,True,[M+H]+,6
121,frozen,open,41,0.024390243902439025,False,False,True,[M+H]+,6
122,fine_tuned,closed,44,0.022727272727272728,False,False,True,[M+Na]+,2
122,fine_tuned,open,388,0.002577319587628866,False,False,True,[M+Na]+,2
122,frozen,closed,263,0.0038022813688212928,False,False,True,[M+Na]+,2
122,frozen,open,4081,0.0002450379808870375,False,False,True,[M+Na]+,2
123,fine_tuned,closed,102,0.00980392156862745,False,False,False,[M-NH3+H]+,2
123,fine_tuned,open,1055,0.0009478672985781991,False,False,False,[M-NH3+H]+,2
123,frozen,closed,54,0.018518518518518517,False,False,False,[M-NH3+H]+,2
123,frozen,open,1165,0.0008583690987124463,False,False,False,[M-NH3+H]+,2
124,fine_tuned,closed,194,0.005154639175257732,False,False,False,[M+H]+,15
124,fine_tuned,open,1005,0.0009950248756218905,False,False,False,[M+H]+,15
124,frozen,closed,463,0.0021598272138228943,False,False,False,[M+H]+,15
124,frozen,open,3698,0.00027041644131963225,False,False,False,[M+H]+,15
125,fine_tuned,closed,345,0.002898550724637681,False,False,False,[M+NH4]+,9
125,fine_tuned,open,772,0.0012953367875647669,False,False,False,[M+NH4]+,9
125,frozen,closed,158,0.006329113924050633,False,False,False,[M+NH4]+,9
125,frozen,open,1592,0.000628140703517588,False,False,False,[M+NH4]+,9
126,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,9
126,fine_tuned,open,1,1.0,True,True,True,[M+H]+,9
126,frozen,closed,146,0.00684931506849315,False,False,True,[M+H]+,9
126,frozen,open,1499,0.00066711140760507,False,False,True,[M+H]+,9
127,fine_tuned,closed,268,0.0037313432835820895,False,False,True,[M-H2O+H]+,6
127,fine_tuned,open,1062,0.0009416195856873823,False,False,True,[M-H2O+H]+,6
127,frozen,closed,60,0.016666666666666666,False,False,True,[M-H2O+H]+,6
127,frozen,open,1537,0.0006506180871828237,False,False,True,[M-H2O+H]+,6
128,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
128,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
128,frozen,closed,117,0.008547008547008548,False,False,True,[M+H]+,2
128,frozen,open,2662,0.0003756574004507889,False,False,True,[M+H]+,2
129,fine_tuned,closed,481,0.002079002079002079,False,False,True,[M+Na]+,1
129,fine_tuned,open,5470,0.00018281535648994517,False,False,True,[M+Na]+,1
129,frozen,closed,529,0.001890359168241966,False,False,True,[M+Na]+,1
129,frozen,open,6040,0.00016556291390728477,False,False,True,[M+Na]+,1
130,fine_tuned,closed,163,0.006134969325153374,False,False,True,[M+H]+,4
130,fine_tuned,open,267,0.003745318352059925,False,False,True,[M+H]+,4
130,frozen,closed,199,0.005025125628140704,False,False,True,[M+H]+,4
130,frozen,open,1610,0.0006211180124223603,False,False,True,[M+H]+,4
133,fine_tuned,closed,386,0.0025906735751295338,False,False,True,[M-H2O+H]+,18
133,fine_tuned,open,1692,0.000591016548463357,False,False,True,[M-H2O+H]+,18
133,frozen,closed,40,0.025,False,False,True,[M-H2O+H]+,18
133,frozen,open,1288,0.0007763975155279503,False,False,True,[M-H2O+H]+,18
134,fine_tuned,closed,382,0.002617801047120419,False,False,True,[M-H2O+H]+,2
134,fine_tuned,open,3729,0.0002681684097613301,False,False,True,[M-H2O+H]+,2
134,frozen,closed,82,0.012195121951219513,False,False,True,[M-H2O+H]+,2
134,frozen,open,3245,0.0003081664098613251,False,False,True,[M-H2O+H]+,2
135,fine_tuned,closed,50,0.02,False,False,True,[M+H]+,1
135,fine_tuned,open,465,0.002150537634408602,False,False,True,[M+H]+,1
135,frozen,closed,123,0.008130081300813009,False,False,True,[M+H]+,1
135,frozen,open,2340,0.00042735042735042735,False,False,True,[M+H]+,1
136,fine_tuned,closed,21,0.047619047619047616,False,False,True,[M+H]+,2
136,fine_tuned,open,163,0.006134969325153374,False,False,True,[M+H]+,2
136,frozen,closed,76,0.013157894736842105,False,False,True,[M+H]+,2
136,frozen,open,2709,0.00036913990402362494,False,False,True,[M+H]+,2
138,fine_tuned,closed,227,0.004405286343612335,False,False,True,[M+Na]+,3
138,fine_tuned,open,2778,0.0003599712023038157,False,False,True,[M+Na]+,3
138,frozen,closed,25,0.04,False,False,True,[M+Na]+,3
138,frozen,open,592,0.0016891891891891893,False,False,True,[M+Na]+,3
139,fine_tuned,closed,42,0.023809523809523808,False,False,True,[M+Na]+,3
139,fine_tuned,open,1132,0.0008833922261484099,False,False,True,[M+Na]+,3
139,frozen,closed,57,0.017543859649122806,False,False,True,[M+Na]+,3
139,frozen,open,998,0.001002004008016032,False,False,True,[M+Na]+,3
140,fine_tuned,closed,36,0.027777777777777776,False,False,True,[M+H]+,2
140,fine_tuned,open,38,0.02631578947368421,False,False,True,[M+H]+,2
140,frozen,closed,11,0.09090909090909091,False,False,True,[M+H]+,2
140,frozen,open,11,0.09090909090909091,False,False,True,[M+H]+,2
141,fine_tuned,closed,274,0.0036496350364963502,False,False,True,[M+H]+,2
141,fine_tuned,open,1780,0.0005617977528089888,False,False,True,[M+H]+,2
141,frozen,closed,14,0.07142857142857142,False,False,True,[M+H]+,2
141,frozen,open,36,0.027777777777777776,False,False,True,[M+H]+,2
142,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,12
142,fine_tuned,open,1,1.0,True,True,True,[M+H]+,12
142,frozen,closed,2,0.5,False,True,True,[M+H]+,12
142,frozen,open,7,0.14285714285714285,False,False,True,[M+H]+,12
143,fine_tuned,closed,586,0.0017064846416382253,False,False,True,[M-H2O+H]+,1
143,fine_tuned,open,5807,0.00017220595832615808,False,False,True,[M-H2O+H]+,1
143,frozen,closed,242,0.004132231404958678,False,False,True,[M-H2O+H]+,1
143,frozen,open,733,0.001364256480218281,False,False,True,[M-H2O+H]+,1
144,fine_tuned,closed,187,0.0053475935828877,False,False,True,[M-NH3+H]+,2
144,fine_tuned,open,305,0.003278688524590164,False,False,True,[M-NH3+H]+,2
144,frozen,closed,576,0.001736111111111111,False,False,True,[M-NH3+H]+,2
144,frozen,open,5470,0.00018281535648994517,False,False,True,[M-NH3+H]+,2
145,fine_tuned,closed,143,0.006993006993006993,False,False,True,[M-NH3+H]+,1
145,fine_tuned,open,366,0.00273224043715847,False,False,True,[M-NH3+H]+,1
145,frozen,closed,443,0.002257336343115124,False,False,True,[M-NH3+H]+,1
145,frozen,open,3021,0.00033101621979476995,False,False,True,[M-NH3+H]+,1
147,fine_tuned,closed,545,0.001834862385321101,False,False,True,[M+Na]+,1
147,fine_tuned,open,5419,0.00018453589223103894,False,False,True,[M+Na]+,1
147,frozen,closed,316,0.0031645569620253164,False,False,True,[M+Na]+,1
147,frozen,open,1255,0.0007968127490039841,False,False,True,[M+Na]+,1
148,fine_tuned,closed,404,0.0024752475247524753,False,False,True,[M-2H2O+H]+,1
148,fine_tuned,open,3126,0.0003198976327575176,False,False,True,[M-2H2O+H]+,1
148,frozen,closed,352,0.002840909090909091,False,False,True,[M-2H2O+H]+,1
148,frozen,open,1753,0.0005704506560182544,False,False,True,[M-2H2O+H]+,1
149,fine_tuned,closed,18,0.05555555555555555,False,False,True,[M-H2O+H]+,3
149,fine_tuned,open,20,0.05,False,False,True,[M-H2O+H]+,3
149,frozen,closed,371,0.0026954177897574125,False,False,True,[M-H2O+H]+,3
149,frozen,open,2690,0.0003717472118959108,False,False,True,[M-H2O+H]+,3
150,fine_tuned,closed,12,0.08333333333333333,False,False,True,[M-NH3+H]+,2
150,fine_tuned,open,13,0.07692307692307693,False,False,True,[M-NH3+H]+,2
150,frozen,closed,128,0.0078125,False,False,True,[M-NH3+H]+,2
150,frozen,open,211,0.004739336492890996,False,False,True,[M-NH3+H]+,2
151,fine_tuned,closed,144,0.006944444444444444,False,False,True,[M+H]+,1
151,fine_tuned,open,144,0.006944444444444444,False,False,True,[M+H]+,1
151,frozen,closed,196,0.00510204081632653,False,False,True,[M+H]+,1
151,frozen,open,520,0.0019230769230769232,False,False,True,[M+H]+,1
152,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
152,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
152,frozen,closed,98,0.01020408163265306,False,False,True,[M+H]+,5
152,frozen,open,203,0.0049261083743842365,False,False,True,[M+H]+,5
153,fine_tuned,closed,36,0.027777777777777776,False,False,True,[M-H2O+H]+,5
153,fine_tuned,open,369,0.0027100271002710027,False,False,True,[M-H2O+H]+,5
153,frozen,closed,40,0.025,False,False,True,[M-H2O+H]+,5
153,frozen,open,65,0.015384615384615385,False,False,True,[M-H2O+H]+,5
155,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,7
155,fine_tuned,open,1,1.0,True,True,True,[M+H]+,7
155,frozen,closed,179,0.00558659217877095,False,False,True,[M+H]+,7
155,frozen,open,185,0.005405405405405406,False,False,True,[M+H]+,7
156,fine_tuned,closed,339,0.0029498525073746312,False,False,False,[M+H]+,8
156,fine_tuned,open,893,0.0011198208286674132,False,False,False,[M+H]+,8
156,frozen,closed,534,0.0018726591760299626,False,False,False,[M+H]+,8
156,frozen,open,5647,0.00017708517797060386,False,False,False,[M+H]+,8
158,fine_tuned,closed,47,0.02127659574468085,False,False,True,[M+H]+,1
158,fine_tuned,open,1080,0.000925925925925926,False,False,True,[M+H]+,1
158,frozen,closed,200,0.005,False,False,True,[M+H]+,1
158,frozen,open,3586,0.0002788622420524261,False,False,True,[M+H]+,1
161,fine_tuned,closed,182,0.005494505494505495,False,False,False,[M+H]+,1
161,fine_tuned,open,2241,0.0004462293618920125,False,False,False,[M+H]+,1
161,frozen,closed,40,0.025,False,False,False,[M+H]+,1
161,frozen,open,445,0.0022471910112359553,False,False,False,[M+H]+,1
162,fine_tuned,closed,412,0.0024271844660194173,False,False,True,[M+Na]+,1
162,fine_tuned,open,2417,0.0004137360364087712,False,False,True,[M+Na]+,1
162,frozen,closed,472,0.00211864406779661,False,False,True,[M+Na]+,1
162,frozen,open,5634,0.0001774937877174299,False,False,True,[M+Na]+,1
163,fine_tuned,closed,39,0.02564102564102564,False,False,False,[M-H2O+H]+,1
163,fine_tuned,open,78,0.01282051282051282,False,False,False,[M-H2O+H]+,1
163,frozen,closed,342,0.0029239766081871343,False,False,False,[M-H2O+H]+,1
163,frozen,open,3744,0.0002670940170940171,False,False,False,[M-H2O+H]+,1
164,fine_tuned,closed,319,0.003134796238244514,False,False,False,[M+H]+,11
164,fine_tuned,open,1729,0.000578368999421631,False,False,False,[M+H]+,11
164,frozen,closed,259,0.003861003861003861,False,False,False,[M+H]+,11
164,frozen,open,3832,0.00026096033402922753,False,False,False,[M+H]+,11
165,fine_tuned,closed,426,0.002347417840375587,False,False,False,[M+H]+,1
165,fine_tuned,open,3595,0.0002781641168289291,False,False,False,[M+H]+,1
165,frozen,closed,458,0.002183406113537118,False,False,False,[M+H]+,1
165,frozen,open,4820,0.0002074688796680498,False,False,False,[M+H]+,1
166,fine_tuned,closed,4,0.25,False,True,False,[M+H]+,3
166,fine_tuned,open,4,0.25,False,True,False,[M+H]+,3
166,frozen,closed,227,0.004405286343612335,False,False,False,[M+H]+,3
166,frozen,open,4284,0.00023342670401493932,False,False,False,[M+H]+,3
167,fine_tuned,closed,296,0.0033783783783783786,False,False,False,[M+H]+,2
167,fine_tuned,open,3911,0.00025568908207619537,False,False,False,[M+H]+,2
167,frozen,closed,44,0.022727272727272728,False,False,False,[M+H]+,2
167,frozen,open,1288,0.0007763975155279503,False,False,False,[M+H]+,2
168,fine_tuned,closed,491,0.002036659877800407,False,False,False,[M+H]+,1
168,fine_tuned,open,3393,0.0002947244326554671,False,False,False,[M+H]+,1
168,frozen,closed,28,0.03571428571428571,False,False,False,[M+H]+,1
168,frozen,open,183,0.00546448087431694,False,False,False,[M+H]+,1
169,fine_tuned,closed,511,0.0019569471624266144,False,False,False,[M+NH4]+,3
169,fine_tuned,open,4032,0.000248015873015873,False,False,False,[M+NH4]+,3
169,frozen,closed,556,0.0017985611510791368,False,False,False,[M+NH4]+,3
169,frozen,open,5249,0.00019051247856734617,False,False,False,[M+NH4]+,3
170,fine_tuned,closed,183,0.00546448087431694,False,False,False,[M+H]+,2
170,fine_tuned,open,1787,0.0005595970900951316,False,False,False,[M+H]+,2
170,frozen,closed,189,0.005291005291005291,False,False,False,[M+H]+,2
170,frozen,open,3539,0.00028256569652444194,False,False,False,[M+H]+,2
171,fine_tuned,closed,83,0.012048192771084338,False,False,False,[M+H]+,1
171,fine_tuned,open,684,0.0014619883040935672,False,False,False,[M+H]+,1
171,frozen,closed,284,0.0035211267605633804,False,False,False,[M+H]+,1
171,frozen,open,3967,0.00025207965717166626,False,False,False,[M+H]+,1
173,fine_tuned,closed,298,0.003355704697986577,False,False,False,[M+Na]+,2
173,fine_tuned,open,4131,0.0002420721374969741,False,False,False,[M+Na]+,2
173,frozen,closed,550,0.0018181818181818182,False,False,False,[M+Na]+,2
173,frozen,open,5539,0.00018053800324968405,False,False,False,[M+Na]+,2
174,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
174,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
174,frozen,closed,4,0.25,False,True,True,[M+H]+,5
174,frozen,open,4,0.25,False,True,True,[M+H]+,5
175,fine_tuned,closed,185,0.005405405405405406,False,False,False,[M+H]+,8
175,fine_tuned,open,579,0.0017271157167530224,False,False,False,[M+H]+,8
175,frozen,closed,184,0.005434782608695652,False,False,False,[M+H]+,8
175,frozen,open,3655,0.00027359781121751026,False,False,False,[M+H]+,8
176,fine_tuned,closed,400,0.0025,False,False,False,[M+H]+,3
176,fine_tuned,open,5596,0.00017869907076483203,False,False,False,[M+H]+,3
176,frozen,closed,226,0.004424778761061947,False,False,False,[M+H]+,3
176,frozen,open,3740,0.00026737967914438503,False,False,False,[M+H]+,3
177,fine_tuned,closed,281,0.0035587188612099642,False,False,False,[M+H]+,1
177,fine_tuned,open,3716,0.00026910656620021526,False,False,False,[M+H]+,1
177,frozen,closed,293,0.0034129692832764505,False,False,False,[M+H]+,1
177,frozen,open,1016,0.000984251968503937,False,False,False,[M+H]+,1
178,fine_tuned,closed,23,0.043478260869565216,False,False,True,[M-2H2O+H]+,4
178,fine_tuned,open,134,0.007462686567164179,False,False,True,[M-2H2O+H]+,4
178,frozen,closed,64,0.015625,False,False,True,[M-2H2O+H]+,4
178,frozen,open,1346,0.0007429420505200594,False,False,True,[M-2H2O+H]+,4
179,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,10
179,fine_tuned,open,1,1.0,True,True,True,[M+H]+,10
179,frozen,closed,7,0.14285714285714285,False,False,True,[M+H]+,10
179,frozen,open,353,0.0028328611898017,False,False,True,[M+H]+,10
181,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+Na]+,5
181,fine_tuned,open,430,0.002325581395348837,False,False,True,[M+Na]+,5
181,frozen,closed,408,0.0024509803921568627,False,False,True,[M+Na]+,5
181,frozen,open,3051,0.00032776138970829236,False,False,True,[M+Na]+,5
182,fine_tuned,closed,76,0.013157894736842105,False,False,True,[M-2H2O+H]+,1
182,fine_tuned,open,2601,0.00038446751249519417,False,False,True,[M-2H2O+H]+,1
182,frozen,closed,55,0.01818181818181818,False,False,True,[M-2H2O+H]+,1
182,frozen,open,1904,0.0005252100840336134,False,False,True,[M-2H2O+H]+,1
183,fine_tuned,closed,104,0.009615384615384616,False,False,True,[M-H2O+H]+,2
183,fine_tuned,open,105,0.009523809523809525,False,False,True,[M-H2O+H]+,2
183,frozen,closed,442,0.0022624434389140274,False,False,True,[M-H2O+H]+,2
183,frozen,open,2826,0.00035385704175513094,False,False,True,[M-H2O+H]+,2
184,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M-H2O+H]+,1
184,fine_tuned,open,38,0.02631578947368421,False,False,True,[M-H2O+H]+,1
184,frozen,closed,422,0.002369668246445498,False,False,True,[M-H2O+H]+,1
184,frozen,open,2455,0.0004073319755600815,False,False,True,[M-H2O+H]+,1
185,fine_tuned,closed,129,0.007751937984496124,False,False,False,[M-NH3+H]+,3
185,fine_tuned,open,1562,0.0006402048655569782,False,False,False,[M-NH3+H]+,3
185,frozen,closed,514,0.0019455252918287938,False,False,False,[M-NH3+H]+,3
185,frozen,open,5960,0.00016778523489932885,False,False,False,[M-NH3+H]+,3
187,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,3
187,fine_tuned,open,1,1.0,True,True,True,[M+H]+,3
187,frozen,closed,64,0.015625,False,False,True,[M+H]+,3
187,frozen,open,73,0.0136986301369863,False,False,True,[M+H]+,3
188,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,1
188,fine_tuned,open,1,1.0,True,True,True,[M+H]+,1
188,frozen,closed,151,0.006622516556291391,False,False,True,[M+H]+,1
188,frozen,open,1107,0.0009033423667570009,False,False,True,[M+H]+,1
189,fine_tuned,closed,60,0.016666666666666666,False,False,False,[M+H]+,2
